time,Accuracy,F1,Precision
2023-11-02 12:26:53.696405,0.5831663326653307,0.26659835323837083,0.25922490660510666
2023-11-02 12:26:53.696405,0.6212424849699398,0.27909275535538164,0.2779886327370808
